URL,EXTRACTED VALUE
"/media/Dados/bases/SWDE/restaurant/restaurant-fodors/1969.htm","320 E. Mason St., Milwaukee, WI |"
"/media/Dados/bases/SWDE/restaurant/restaurant-fodors/1688.htm","342 U.S. 70, Mason, TN, 38049 |"
"/media/Dados/bases/SWDE/restaurant/restaurant-fodors/1187.htm","2263 Ocean Blvd., Rye, NH |"
"/media/Dados/bases/SWDE/restaurant/restaurant-fodors/0592.htm","13499 S. Cleveland Ave., Fort Myers, FL, 33907 |"
"/media/Dados/bases/SWDE/restaurant/restaurant-fodors/0138.htm","1142 Ski Run Blvd., South Lake Tahoe, CA |"
"/media/Dados/bases/SWDE/restaurant/restaurant-fodors/0716.htm","65 N. Pauahi St., Chinatown, HI |"
"/media/Dados/bases/SWDE/restaurant/restaurant-fodors/1598.htm","325 Chestnut St., Old City, Philadelphia, PA, 19106 |"
"/media/Dados/bases/SWDE/restaurant/restaurant-fodors/0648.htm","41 14th St., Midtown, Atlanta, GA, 30309 |"
"/media/Dados/bases/SWDE/restaurant/restaurant-fodors/0405.htm","470 Prospect Village Dr., Estes Park, CO |"
"/media/Dados/bases/SWDE/restaurant/restaurant-fodors/1261.htm","2717 Sudderth Dr., Ruidoso, NM, 88345 |"
"/media/Dados/bases/SWDE/restaurant/restaurant-fodors/1359.htm","1191 1st Ave., between E. 64th and E. 65th Sts., Upper East Side, New York, NY, 10065-7108 |"
"/media/Dados/bases/SWDE/restaurant/restaurant-fodors/0140.htm","39 Fair Oaks Ave., Pasadena, CA, 91105 |"
"/media/Dados/bases/SWDE/restaurant/restaurant-fodors/1773.htm","1170 E. Commerce St., Downtown, San Antonio, TX |"
"/media/Dados/bases/SWDE/restaurant/restaurant-fodors/0134.htm","1001 Heavenly Village Way, #26, South Lake Tahoe, CA |"
"/media/Dados/bases/SWDE/restaurant/restaurant-fodors/1968.htm","500 N. Water St., Milwaukee, WI |"
"/media/Dados/bases/SWDE/restaurant/restaurant-fodors/1912.htm","2505 1st Ave., Belltown, Seattle, WA |"
"/media/Dados/bases/SWDE/restaurant/restaurant-fodors/0695.htm","65-1158 Mamalahoa Hwy., in the Waimea Shopping Center, Waimea, HI |"
"/media/Dados/bases/SWDE/restaurant/restaurant-fodors/0429.htm","100 S. 4th St., Dolores, CO |"
"/media/Dados/bases/SWDE/restaurant/restaurant-fodors/1134.htm","Wynn Las Vegas, 3131 Las Vegas Blvd. S, North Strip, Las Vegas, NV |"
"/media/Dados/bases/SWDE/restaurant/restaurant-fodors/0810.htm","3800 N. Pulaski Rd., Far North Side, Chicago, IL, 60641 |"
"/media/Dados/bases/SWDE/restaurant/restaurant-fodors/1148.htm","1050 S. Rampart St., Summerlin, Las Vegas, NV |"
"/media/Dados/bases/SWDE/restaurant/restaurant-fodors/1465.htm","4109-A Spring Garden St., Downtown, Greensboro, NC, 27407 |"
"/media/Dados/bases/SWDE/restaurant/restaurant-fodors/0545.htm","250 S. Park Ave., Winter Park, FL, 32789 |"
"/media/Dados/bases/SWDE/restaurant/restaurant-fodors/0089.htm","534 W. McDowell Rd., Downtown Phoenix, Phoenix, AZ, 85003 |"
"/media/Dados/bases/SWDE/restaurant/restaurant-fodors/0921.htm","806 N. Charles St., Mount Vernon, Baltimore, MD, 21201 |"
"/media/Dados/bases/SWDE/restaurant/restaurant-fodors/0225.htm","572 N. Indian Canyon Dr., Palm Springs, CA |"
"/media/Dados/bases/SWDE/restaurant/restaurant-fodors/0549.htm","671 Front St., Suite 100, Celebration, FL, 34747 |"
"/media/Dados/bases/SWDE/restaurant/restaurant-fodors/1972.htm","2414 S. St. Clair St., Milwaukee, WI |"
"/media/Dados/bases/SWDE/restaurant/restaurant-fodors/0169.htm","6667 Hollywood Blvd., Hollywood, Los Angeles, CA, 90028 |"
"/media/Dados/bases/SWDE/restaurant/restaurant-fodors/1986.htm","1 E. Alger St., Sheridan, WY |"
"/media/Dados/bases/SWDE/restaurant/restaurant-fodors/0004.htm","6700 Jewel Lake Rd., South Anchorage, Anchorage, AK, 99502 |"
"/media/Dados/bases/SWDE/restaurant/restaurant-fodors/0588.htm","80939 U.S. 1, (MM 81 OS), Upper Matecumbe Key, Islamorada, FL, 33036 |"
"/media/Dados/bases/SWDE/restaurant/restaurant-fodors/1316.htm","1 Dock Walk, Cherry Grove, Fire Island, NY, 11782 |"
"/media/Dados/bases/SWDE/restaurant/restaurant-fodors/1725.htm","1701 N. Market St., Ste. 102, West End, Dallas, TX |"
"/media/Dados/bases/SWDE/restaurant/restaurant-fodors/1970.htm","625 S. 5th St., Milwaukee, WI |"
"/media/Dados/bases/SWDE/restaurant/restaurant-fodors/0845.htm","1041 Dumaine St., French Quarter, New Orleans, LA, 70116 |"
"/media/Dados/bases/SWDE/restaurant/restaurant-fodors/1476.htm","208 Pollock St., New Bern, NC, 28560 |"
"/media/Dados/bases/SWDE/restaurant/restaurant-fodors/0306.htm","1031 Irving St., Inner Sunset, San Francisco, CA, 94122 |"
"/media/Dados/bases/SWDE/restaurant/restaurant-fodors/0428.htm","320 E. Main St., Montrose, CO |"
"/media/Dados/bases/SWDE/restaurant/restaurant-fodors/0093.htm","5009 E. Washington, South Phoenix, Phoenix, AZ, 85034 |"
"/media/Dados/bases/SWDE/restaurant/restaurant-fodors/0041.htm","573 W. Deuce of Clubs, Show Low, AZ, 85901 |"
"/media/Dados/bases/SWDE/restaurant/restaurant-fodors/0395.htm","330 E. 6th Ave., Central Denver, Denver, CO |"
"/media/Dados/bases/SWDE/restaurant/restaurant-fodors/0194.htm","5th Ave., between San Carlos and Mission Sts., Carmel, CA |"
"/media/Dados/bases/SWDE/restaurant/restaurant-fodors/1126.htm","451 N. Higgins Ave., Missoula, MT |"
"/media/Dados/bases/SWDE/restaurant/restaurant-fodors/0293.htm","649 Jackson St., Chinatown, San Francisco, CA, 94133 |"
"/media/Dados/bases/SWDE/restaurant/restaurant-fodors/1459.htm","118 W. 5th St., Uptown, Charlotte, NC, 28202 |"
"/media/Dados/bases/SWDE/restaurant/restaurant-fodors/0497.htm","250 State Rd. 84, Fort Lauderdale, FL, 33301 |"
"/media/Dados/bases/SWDE/restaurant/restaurant-fodors/0349.htm","1535 Main St., Susanville, CA |"
"/media/Dados/bases/SWDE/restaurant/restaurant-fodors/1721.htm","3008 Maple Ave., Uptown, Dallas, TX |"
"/media/Dados/bases/SWDE/restaurant/restaurant-fodors/1876.htm","Jefferson Hotel, 101 W. Franklin St., Richmond, VA, 23220 |"
"/media/Dados/bases/SWDE/restaurant/restaurant-fodors/1147.htm","3987 Paradise Rd., Paradise Road, Las Vegas, NV |"
"/media/Dados/bases/SWDE/restaurant/restaurant-fodors/0689.htm","Four Seasons Resort Hualalai, 100 Kaupulehu Dr., 96740, North Kona Coast, HI |"
"/media/Dados/bases/SWDE/restaurant/restaurant-fodors/0732.htm","1910 Ala Moana Blvd., Waikiki, HI |"
"/media/Dados/bases/SWDE/restaurant/restaurant-fodors/1943.htm","504 E. Main Ave., Puyallup, WA |"
"/media/Dados/bases/SWDE/restaurant/restaurant-fodors/0196.htm","1188 Forest Ave., Pacific Grove, CA |"
"/media/Dados/bases/SWDE/restaurant/restaurant-fodors/1964.htm","700 W. Lexington, Glendale, WI |"
"/media/Dados/bases/SWDE/restaurant/restaurant-fodors/0051.htm","126 W. Cottage Ave., Downtown, Flagstaff, AZ, 86001 |"
"/media/Dados/bases/SWDE/restaurant/restaurant-fodors/1728.htm","4514 Travis St., Suite 122, Uptown, Dallas, TX |"
"/media/Dados/bases/SWDE/restaurant/restaurant-fodors/1133.htm","The Forum Shops at Caesars, 3500 Las Vegas Blvd. S, Center Strip, Las Vegas, NV |"
"/media/Dados/bases/SWDE/restaurant/restaurant-fodors/0708.htm","99-016 Kamehameha Hwy., Aiea, HI |"
"/media/Dados/bases/SWDE/restaurant/restaurant-fodors/0426.htm","127 S. Fir St., Telluride, CO |"
"/media/Dados/bases/SWDE/restaurant/restaurant-fodors/0366.htm","Next to Lodgepole Visitor Center, Sequoia National Park, CA |"
"/media/Dados/bases/SWDE/restaurant/restaurant-fodors/0677.htm","83-5799 Mamalahoa Hwy., HI |"
"/media/Dados/bases/SWDE/restaurant/restaurant-fodors/0622.htm","6000 Universal Blvd., CityWalk, Universal Orlando, FL, 32819 |"
"/media/Dados/bases/SWDE/restaurant/restaurant-fodors/0099.htm","601 W. 4th St., Benson, AZ, 85602 |"
"/media/Dados/bases/SWDE/restaurant/restaurant-fodors/0335.htm","107 Caledonia St., Sausalito, CA, 94965 |"
"/media/Dados/bases/SWDE/restaurant/restaurant-fodors/1240.htm","808 Canyon Rd., Santa Fe, NM, 87501 |"
"/media/Dados/bases/SWDE/restaurant/restaurant-fodors/0636.htm","488 Flat Shoals Ave., East Atlanta Village, East Atlanta, Atlanta, GA, 30316 |"
"/media/Dados/bases/SWDE/restaurant/restaurant-fodors/0618.htm","141 2nd Ave. N, BayWalk, St. Petersburg, FL, 33701 |"
"/media/Dados/bases/SWDE/restaurant/restaurant-fodors/1514.htm","403 E. Hood Ave., Sisters, OR, 97759 |"
"/media/Dados/bases/SWDE/restaurant/restaurant-fodors/0667.htm","1 Harbor Point Rd., Jekyll Harbor Marina, Jekyll Island, GA, 31527 |"
"/media/Dados/bases/SWDE/restaurant/restaurant-fodors/0219.htm","72-595 El Paseo, Palm Desert, CA |"
"/media/Dados/bases/SWDE/restaurant/restaurant-fodors/0233.htm","1235 Morena Blvd., Morena District, San Diego, CA, 92110 |"
"/media/Dados/bases/SWDE/restaurant/restaurant-fodors/1835.htm","1890 Bonanza Dr., Park City, UT |"
"/media/Dados/bases/SWDE/restaurant/restaurant-fodors/1958.htm","50 Duck Soup La., San Juan Island, WA |"
"/media/Dados/bases/SWDE/restaurant/restaurant-fodors/0391.htm","2500 E. 1st Ave., Cherry Creek, Denver, CO |"
"/media/Dados/bases/SWDE/restaurant/restaurant-fodors/1281.htm","4479 Rte. 30, Amsterdam, NY, 12010 |"
"/media/Dados/bases/SWDE/restaurant/restaurant-fodors/0757.htm","131 Wailea Ike Pl., Wailea, HI, 96753 |"
"/media/Dados/bases/SWDE/restaurant/restaurant-fodors/1960.htm","612 E. Edison Ave., Sunnyside, WA |"
"/media/Dados/bases/SWDE/restaurant/restaurant-fodors/0236.htm","28699 Old Town Front St., Temecula, CA, 92591 |"
"/media/Dados/bases/SWDE/restaurant/restaurant-fodors/0511.htm","2611 Ponce de León Blvd., Coral Gables, FL, 33134 |"
"/media/Dados/bases/SWDE/restaurant/restaurant-fodors/1325.htm","97 Sullivan St., between Prince and Spring Sts., SoHo, New York, NY, 10012-3663 |"
"/media/Dados/bases/SWDE/restaurant/restaurant-fodors/1429.htm","1-3 Collegeview Ave., Poughkeepsie, NY, 12603 |"
"/media/Dados/bases/SWDE/restaurant/restaurant-fodors/1842.htm","Sundance Resort, N. Fork Provo Canyon, Sundance, UT |"
"/media/Dados/bases/SWDE/restaurant/restaurant-fodors/1948.htm","9226 Bayshore Dr. NW, Silverdale, WA |"
"/media/Dados/bases/SWDE/restaurant/restaurant-fodors/0361.htm","14077A Hwy. 128, Boonville, CA |"
"/media/Dados/bases/SWDE/restaurant/restaurant-fodors/0450.htm","694 Main St. S, Woodbury, CT, 06798 |"
"/media/Dados/bases/SWDE/restaurant/restaurant-fodors/1341.htm","62 Stone St., between Mill La. and Hanover Sq., Lower Manhattan, New York, NY, 10004-2604 |"
"/media/Dados/bases/SWDE/restaurant/restaurant-fodors/0470.htm","1517 Connecticut Ave. NW, Dupont Circle, Washington, DC, 20036 |"
"/media/Dados/bases/SWDE/restaurant/restaurant-fodors/1456.htm","300 East Blvd., SouthPark, Charlotte, NC |"
"/media/Dados/bases/SWDE/restaurant/restaurant-fodors/1177.htm","6182 W. Flamingo Rd., West Side, Las Vegas, NV |"
"/media/Dados/bases/SWDE/restaurant/restaurant-fodors/0699.htm","3660 Waialae Ave., Kaimuki, HI |"
"/media/Dados/bases/SWDE/restaurant/restaurant-fodors/0987.htm","10 City Sq., Charlestown, Boston, MA, 02129 |"
"/media/Dados/bases/SWDE/restaurant/restaurant-fodors/1749.htm","507 Westheimer Rd., Montrose, Houston, TX |"
"/media/Dados/bases/SWDE/restaurant/restaurant-fodors/0954.htm","108 S. Cross St., Chestertown, MD, 21620 |"
"/media/Dados/bases/SWDE/restaurant/restaurant-fodors/1274.htm","489 NM 150, Taos Ski Valley Rd., Arroyo Seco, NM, 87514 |"
"/media/Dados/bases/SWDE/restaurant/restaurant-fodors/0928.htm","830 Memorial Dr., Oakland, MD, 21550 |"
"/media/Dados/bases/SWDE/restaurant/restaurant-fodors/0329.htm","5 Main St., Tiburon, CA, 94920 |"
"/media/Dados/bases/SWDE/restaurant/restaurant-fodors/1532.htm","338 N.W. 21st Ave., Portland, OR, 97209 |"
"/media/Dados/bases/SWDE/restaurant/restaurant-fodors/0153.htm","The Langham, Huntington Hotel & Spa, 1401 S. Oak Knoll Ave., Pasadena, CA, 91106 |"
"/media/Dados/bases/SWDE/restaurant/restaurant-fodors/0058.htm","234 S. Cortez St., Downtown, Prescott, AZ, 86303 |"
"/media/Dados/bases/SWDE/restaurant/restaurant-fodors/1653.htm","99 Hope St., East Side, Providence, RI, 02906 |"
"/media/Dados/bases/SWDE/restaurant/restaurant-fodors/1792.htm","210 S. Adams St., Fredericksburg, TX |"
"/media/Dados/bases/SWDE/restaurant/restaurant-fodors/0642.htm","265 Ponce de Leon Ave., Midtown, Atlanta, GA, 30308 |"
"/media/Dados/bases/SWDE/restaurant/restaurant-fodors/0746.htm","9852 Kaumualii Hwy., Waimea, HI |"
"/media/Dados/bases/SWDE/restaurant/restaurant-fodors/1729.htm","1618 Main St., Downtown Dallas, Dallas, TX |"
"/media/Dados/bases/SWDE/restaurant/restaurant-fodors/0461.htm","401 9th St. NW, Downtown, Washington, DC, 20004 |"
"/media/Dados/bases/SWDE/restaurant/restaurant-fodors/1815.htm","258 25th St., Ogden, UT |"
"/media/Dados/bases/SWDE/restaurant/restaurant-fodors/0754.htm","Napili Shores Resort, 5315 Lower Honoapiilani Hwy., Napili, HI, 96761 |"
"/media/Dados/bases/SWDE/restaurant/restaurant-fodors/0353.htm","40771 Lakeview Dr., Big Bear Lake, CA |"
"/media/Dados/bases/SWDE/restaurant/restaurant-fodors/1321.htm","80 Spring St., between Broadway and Crosby St., SoHo, New York, NY, 10012-3907 |"
"/media/Dados/bases/SWDE/restaurant/restaurant-fodors/0232.htm","Hotel Del Coronado, 1500 Orange Ave., San Diego, CA, 92118 |"
"/media/Dados/bases/SWDE/restaurant/restaurant-fodors/0110.htm","1138 N. Belvedere, Central, Tucson, AZ, 85712 |"
"/media/Dados/bases/SWDE/restaurant/restaurant-fodors/1192.htm","75 Arms Park Dr., Manchester, NH |"
"/media/Dados/bases/SWDE/restaurant/restaurant-fodors/0229.htm","1110 Front St., Sacramento, CA |"
"/media/Dados/bases/SWDE/restaurant/restaurant-fodors/1127.htm","10820 W. Charleston Blvd., Summerlin, Las Vegas, NV |"
"/media/Dados/bases/SWDE/restaurant/restaurant-fodors/0882.htm","2532 Atlantic Hwy., (U.S. 1), Lincolnville Beach, ME |"
"/media/Dados/bases/SWDE/restaurant/restaurant-fodors/1657.htm","96 S. Market St., Market area, Charleston, SC, 29401 |"
"/media/Dados/bases/SWDE/restaurant/restaurant-fodors/0918.htm","924 N. Charles St., Mount Vernon, Baltimore, MD, 21201 |"
"/media/Dados/bases/SWDE/restaurant/restaurant-fodors/0286.htm","2400 Polk St., Russian Hill, San Francisco, CA, 94109 |"
"/media/Dados/bases/SWDE/restaurant/restaurant-fodors/0888.htm","220 Warrenton St., off U.S. 1, Rockport, ME |"
"/media/Dados/bases/SWDE/restaurant/restaurant-fodors/1108.htm","315 E. Commercial St., Anaconda, MT |"
"/media/Dados/bases/SWDE/restaurant/restaurant-fodors/0276.htm","875 Prospect St., San Diego, CA, 92037 |"
"/media/Dados/bases/SWDE/restaurant/restaurant-fodors/1864.htm","100 Old Church St., Low Moor, VA, 24457 |"
"/media/Dados/bases/SWDE/restaurant/restaurant-fodors/0446.htm","263 Crown St., New Haven, CT, 06510 |"
"/media/Dados/bases/SWDE/restaurant/restaurant-fodors/1303.htm","Water Mill Sq., 670 Montauk Hwy., Water Mill, NY, 11976 |"
"/media/Dados/bases/SWDE/restaurant/restaurant-fodors/1850.htm","98 Mill St., St. Johnsbury, VT |"
"/media/Dados/bases/SWDE/restaurant/restaurant-fodors/0402.htm","Lodge Casino, 240 Main St., Black Hawk 80422, CO |"
"/media/Dados/bases/SWDE/restaurant/restaurant-fodors/1218.htm","4541 Corrales Rd., Corrales, NM, 87048 |"
"/media/Dados/bases/SWDE/restaurant/restaurant-fodors/1762.htm","4200 Broadway St., Alamo Heights, San Antonio, TX |"
"/media/Dados/bases/SWDE/restaurant/restaurant-fodors/0980.htm","255 State St., Waterfront, Boston, MA, 02109 |"
"/media/Dados/bases/SWDE/restaurant/restaurant-fodors/0915.htm","1114 Hollins St., Washington Village, Baltimore, MD, 21223 |"
"/media/Dados/bases/SWDE/restaurant/restaurant-fodors/1077.htm","2916 Hennepin Ave. S, Minneapolis, MN |"
"/media/Dados/bases/SWDE/restaurant/restaurant-fodors/1796.htm","900 RR 620 S., Austin, TX |"
"/media/Dados/bases/SWDE/restaurant/restaurant-fodors/1632.htm","1230 Grandview Ave., Pittsburgh, PA |"
"/media/Dados/bases/SWDE/restaurant/restaurant-fodors/0517.htm","95 Cordova St., St. Augustine, FL, 32084 |"
"/media/Dados/bases/SWDE/restaurant/restaurant-fodors/1446.htm","742 Warren St., Hudson, NY, 12534 |"
"/media/Dados/bases/SWDE/restaurant/restaurant-fodors/1450.htm","448 Main St., Beacon, NY, 12508 |"
"/media/Dados/bases/SWDE/restaurant/restaurant-fodors/0780.htm","816 W. Armitage Ave., Chicago, IL, 60614 |"
"/media/Dados/bases/SWDE/restaurant/restaurant-fodors/1230.htm","218 W. Main St., 87401, Farmington, NM |"
"/media/Dados/bases/SWDE/restaurant/restaurant-fodors/1310.htm","59 Montauk Hwy., Westhampton Beach, NY, 11942 |"
"/media/Dados/bases/SWDE/restaurant/restaurant-fodors/1558.htm","2411 S.E. Belmont St., near Hawthorne District, Portland, OR, 97214 |"
"/media/Dados/bases/SWDE/restaurant/restaurant-fodors/0013.htm","3702 Cameron St., Fairbanks, AK, 99709 |"
"/media/Dados/bases/SWDE/restaurant/restaurant-fodors/1207.htm","1926 Atlantic Ave., Atlantic City, NJ |"
"/media/Dados/bases/SWDE/restaurant/restaurant-fodors/1732.htm","117 E. Austin St., Jefferson, TX |"
"/media/Dados/bases/SWDE/restaurant/restaurant-fodors/0808.htm","410 W. Huron St., Chicago, IL, 60654 |"
"/media/Dados/bases/SWDE/restaurant/restaurant-fodors/1774.htm","223 Losoya St., River Walk, San Antonio, TX |"
"/media/Dados/bases/SWDE/restaurant/restaurant-fodors/1671.htm","7726 N. Kings Hwy., North End, Myrtle Beach, SC, 29572 |"
"/media/Dados/bases/SWDE/restaurant/restaurant-fodors/1278.htm","103 E. Plaza, Taos, NM, 87571 |"
"/media/Dados/bases/SWDE/restaurant/restaurant-fodors/1201.htm","U.S. 3, North Woodstock, NH, 03262 |"
"/media/Dados/bases/SWDE/restaurant/restaurant-fodors/0803.htm","325 W. Huron St., Chicago, IL, 60654 |"
"/media/Dados/bases/SWDE/restaurant/restaurant-fodors/1689.htm","5259 Poplar Ave., East Memphis, Memphis, TN |"
"/media/Dados/bases/SWDE/restaurant/restaurant-fodors/1384.htm","148 Mercer St., between Prince and W. Houston Sts., SoHo, New York, NY, 10012-3256 |"
"/media/Dados/bases/SWDE/restaurant/restaurant-fodors/0824.htm","428 Jefferson Hwy., Jefferson, LA, 70121 |"
"/media/Dados/bases/SWDE/restaurant/restaurant-fodors/1753.htm","1915 Dutton Ave., Waco, TX |"
"/media/Dados/bases/SWDE/restaurant/restaurant-fodors/0920.htm","10 Art Museum Dr., Charles Village, Baltimore, MD, 21218 |"
"/media/Dados/bases/SWDE/restaurant/restaurant-fodors/1696.htm","2210 Crestmoor Rd., Nashville, TN |"
"/media/Dados/bases/SWDE/restaurant/restaurant-fodors/0714.htm","3045 Monsarrat Ave., Diamond Head, HI |"
"/media/Dados/bases/SWDE/restaurant/restaurant-fodors/0664.htm","250 Ricefield Way, Sapelo Island, GA |"
"/media/Dados/bases/SWDE/restaurant/restaurant-fodors/0200.htm","208 17th St., Pacific Grove, CA |"
"/media/Dados/bases/SWDE/restaurant/restaurant-fodors/0962.htm","1245 Cambridge St., Cambridge, MA, 02139 |"
"/media/Dados/bases/SWDE/restaurant/restaurant-fodors/1086.htm","1 Metropolitan Square, Downtown, St. Louis, MO |"
"/media/Dados/bases/SWDE/restaurant/restaurant-fodors/1941.htm","504 5th Ave. S, Edmonds, WA |"
"/media/Dados/bases/SWDE/restaurant/restaurant-fodors/1998.htm","Grant Village, Yellowstone National Park, WY |"
"/media/Dados/bases/SWDE/restaurant/restaurant-fodors/1248.htm","237 E. DeVargas St., Santa Fe, NM, 87501 |"
"/media/Dados/bases/SWDE/restaurant/restaurant-fodors/0682.htm","78-128 Ehukai St., Kailua-Kona, HI |"
"/media/Dados/bases/SWDE/restaurant/restaurant-fodors/1925.htm","6804 E. Greenlake Way N, Green Lake, Seattle, WA |"
"/media/Dados/bases/SWDE/restaurant/restaurant-fodors/0710.htm","Ward Centre, 1200 Ala Moana Blvd., Kakaako, HI |"
"/media/Dados/bases/SWDE/restaurant/restaurant-fodors/1065.htm","1060 Main St., Springfield, MA |"
"/media/Dados/bases/SWDE/restaurant/restaurant-fodors/0620.htm","3434 Bahia Vista, Sarasota, FL, 34239 |"
"/media/Dados/bases/SWDE/restaurant/restaurant-fodors/0586.htm","632 Olivia St., Key West, FL, 33040 |"
"/media/Dados/bases/SWDE/restaurant/restaurant-fodors/1110.htm","443 E. Main St., Bozeman, MT, 59715 |"
"/media/Dados/bases/SWDE/restaurant/restaurant-fodors/0567.htm","5250 Town Center Circle, Boca Raton, FL, 33486 |"
"/media/Dados/bases/SWDE/restaurant/restaurant-fodors/1814.htm","690 N. Main St., Logan, UT |"
"/media/Dados/bases/SWDE/restaurant/restaurant-fodors/1686.htm","317 N. Main St., Pinch District, Memphis, TN |"
"/media/Dados/bases/SWDE/restaurant/restaurant-fodors/0876.htm","128 Front St., Bath, ME |"
"/media/Dados/bases/SWDE/restaurant/restaurant-fodors/1867.htm","316 E. Main St., Salem, VA, 24153 |"
"/media/Dados/bases/SWDE/restaurant/restaurant-fodors/0660.htm","113 E. Jackson St., Thomasville, GA, 31792 |"
"/media/Dados/bases/SWDE/restaurant/restaurant-fodors/0632.htm","4199 Paces Ferry Rd. NW, Buckhead, Atlanta, GA, 30339 |"
"/media/Dados/bases/SWDE/restaurant/restaurant-fodors/1172.htm","Palms Place Hotel & Spa, 4381 W. Flamingo Rd., West Side, Las Vegas, NV, 89103 |"
"/media/Dados/bases/SWDE/restaurant/restaurant-fodors/0907.htm","17 Main St., Milbridge, ME |"
"/media/Dados/bases/SWDE/restaurant/restaurant-fodors/1051.htm","41 Main St., Nantucket Town, MA |"
"/media/Dados/bases/SWDE/restaurant/restaurant-fodors/1294.htm","97-99 Main St., Southampton, NY, 11968 |"
"/media/Dados/bases/SWDE/restaurant/restaurant-fodors/0923.htm","1708 Aliceanna St., Fells Point, Baltimore, MD, 21231 |"
"/media/Dados/bases/SWDE/restaurant/restaurant-fodors/0776.htm","430 N. Michigan Ave., lower level, Chicago, IL, 60611 |"
"/media/Dados/bases/SWDE/restaurant/restaurant-fodors/0434.htm","311½ Elk Ave., Crested Butte, CO |"
"/media/Dados/bases/SWDE/restaurant/restaurant-fodors/1379.htm","386 3rd Ave., between E. 27th and E. 28th Sts., Murray Hill, New York, NY, 10016-9007 |"
"/media/Dados/bases/SWDE/restaurant/restaurant-fodors/0683.htm","Kawaihae Harbor, Hwy. 270, Kawaihae, HI |"
"/media/Dados/bases/SWDE/restaurant/restaurant-fodors/0415.htm","1330 Elm Ave., Cañon City, CO |"
"/media/Dados/bases/SWDE/restaurant/restaurant-fodors/0185.htm","3115 Pico Blvd., Santa Monica, Los Angeles, CA, 90405 |"
"/media/Dados/bases/SWDE/restaurant/restaurant-fodors/0143.htm","12224 Ventura Blvd., Studio City, Los Angeles, CA, 91604 |"
"/media/Dados/bases/SWDE/restaurant/restaurant-fodors/0368.htm","Wolverton Rd., 1½ mi northeast off Generals Hwy. (Rte. 198), Sequoia National Park, CA |"
"/media/Dados/bases/SWDE/restaurant/restaurant-fodors/1324.htm","106 E. 57th St., between Lexington and Park Aves., Midtown East, New York, NY, 10022-2601 |"
"/media/Dados/bases/SWDE/restaurant/restaurant-fodors/1244.htm","NM 68, Embudo, NM, 87531 |"
"/media/Dados/bases/SWDE/restaurant/restaurant-fodors/1900.htm","2305 Eastlake Ave. E, Eastlake, Seattle, WA |"
"/media/Dados/bases/SWDE/restaurant/restaurant-fodors/0198.htm","Mission St., between Ocean and 7th Aves., Carmel, CA |"
"/media/Dados/bases/SWDE/restaurant/restaurant-fodors/0205.htm","16 E. Carmel Valley Rd., Carmel Valley, CA |"
