URL,EXTRACTED VALUE
"/media/Dados/bases/SWDE/restaurant/restaurant-gayot/0267.htm","<!-- .style1 { font-size: small; font-family: Verdana, Arial, Helvetica, sans-serif; } -->"
"/media/Dados/bases/SWDE/restaurant/restaurant-gayot/1573.htm","<!-- .style1 { font-size: small; font-family: Verdana, Arial, Helvetica, sans-serif; } -->"
"/media/Dados/bases/SWDE/restaurant/restaurant-gayot/1391.htm","<!-- .style1 { font-size: small; font-family: Verdana, Arial, Helvetica, sans-serif; } -->"
"/media/Dados/bases/SWDE/restaurant/restaurant-gayot/0730.htm","<!-- .style1 { font-size: small; font-family: Verdana, Arial, Helvetica, sans-serif; } -->"
"/media/Dados/bases/SWDE/restaurant/restaurant-gayot/0462.htm","<!-- .style1 { font-size: small; font-family: Verdana, Arial, Helvetica, sans-serif; } -->"
"/media/Dados/bases/SWDE/restaurant/restaurant-gayot/0330.htm","<!-- .style1 { font-size: small; font-family: Verdana, Arial, Helvetica, sans-serif; } -->"
"/media/Dados/bases/SWDE/restaurant/restaurant-gayot/1990.htm","<!-- .style1 { font-size: small; font-family: Verdana, Arial, Helvetica, sans-serif; } -->"
"/media/Dados/bases/SWDE/restaurant/restaurant-gayot/1866.htm","<!-- .style1 { font-size: small; font-family: Verdana, Arial, Helvetica, sans-serif; } -->"
"/media/Dados/bases/SWDE/restaurant/restaurant-gayot/1470.htm","<!-- .style1 { font-size: small; font-family: Verdana, Arial, Helvetica, sans-serif; } -->"
"/media/Dados/bases/SWDE/restaurant/restaurant-gayot/0125.htm","<!-- .style1 { font-size: small; font-family: Verdana, Arial, Helvetica, sans-serif; } -->"
"/media/Dados/bases/SWDE/restaurant/restaurant-gayot/1272.htm","<!-- .style1 { font-size: small; font-family: Verdana, Arial, Helvetica, sans-serif; } -->"
"/media/Dados/bases/SWDE/restaurant/restaurant-gayot/1105.htm","<!-- .style1 { font-size: small; font-family: Verdana, Arial, Helvetica, sans-serif; } -->"
"/media/Dados/bases/SWDE/restaurant/restaurant-gayot/0858.htm","<!-- .style1 { font-size: small; font-family: Verdana, Arial, Helvetica, sans-serif; } -->"
"/media/Dados/bases/SWDE/restaurant/restaurant-gayot/1986.htm","<!-- .style1 { font-size: small; font-family: Verdana, Arial, Helvetica, sans-serif; } -->"
"/media/Dados/bases/SWDE/restaurant/restaurant-gayot/0375.htm","<!-- .style1 { font-size: small; font-family: Verdana, Arial, Helvetica, sans-serif; } -->"
"/media/Dados/bases/SWDE/restaurant/restaurant-gayot/1629.htm","<!-- .style1 { font-size: small; font-family: Verdana, Arial, Helvetica, sans-serif; } -->"
"/media/Dados/bases/SWDE/restaurant/restaurant-gayot/0338.htm","<!-- .style1 { font-size: small; font-family: Verdana, Arial, Helvetica, sans-serif; } -->"
"/media/Dados/bases/SWDE/restaurant/restaurant-gayot/1400.htm","<!-- .style1 { font-size: small; font-family: Verdana, Arial, Helvetica, sans-serif; } -->"
"/media/Dados/bases/SWDE/restaurant/restaurant-gayot/1944.htm","<!-- .style1 { font-size: small; font-family: Verdana, Arial, Helvetica, sans-serif; } -->"
"/media/Dados/bases/SWDE/restaurant/restaurant-gayot/0101.htm","<!-- .style1 { font-size: small; font-family: Verdana, Arial, Helvetica, sans-serif; } -->"
"/media/Dados/bases/SWDE/restaurant/restaurant-gayot/0305.htm","<!-- .style1 { font-size: small; font-family: Verdana, Arial, Helvetica, sans-serif; } -->"
"/media/Dados/bases/SWDE/restaurant/restaurant-gayot/0815.htm","<!-- .style1 { font-size: small; font-family: Verdana, Arial, Helvetica, sans-serif; } -->"
"/media/Dados/bases/SWDE/restaurant/restaurant-gayot/1870.htm","<!-- .style1 { font-size: small; font-family: Verdana, Arial, Helvetica, sans-serif; } -->"
"/media/Dados/bases/SWDE/restaurant/restaurant-gayot/0742.htm","<!-- .style1 { font-size: small; font-family: Verdana, Arial, Helvetica, sans-serif; } -->"
"/media/Dados/bases/SWDE/restaurant/restaurant-gayot/1000.htm","<!-- .style1 { font-size: small; font-family: Verdana, Arial, Helvetica, sans-serif; } -->"
"/media/Dados/bases/SWDE/restaurant/restaurant-gayot/0658.htm","<!-- .style1 { font-size: small; font-family: Verdana, Arial, Helvetica, sans-serif; } -->"
"/media/Dados/bases/SWDE/restaurant/restaurant-gayot/1185.htm","<!-- .style1 { font-size: small; font-family: Verdana, Arial, Helvetica, sans-serif; } -->"
"/media/Dados/bases/SWDE/restaurant/restaurant-gayot/0905.htm","<!-- .style1 { font-size: small; font-family: Verdana, Arial, Helvetica, sans-serif; } -->"
"/media/Dados/bases/SWDE/restaurant/restaurant-gayot/1166.htm","<!-- .style1 { font-size: small; font-family: Verdana, Arial, Helvetica, sans-serif; } -->"
"/media/Dados/bases/SWDE/restaurant/restaurant-gayot/0023.htm","<!-- .style1 { font-size: small; font-family: Verdana, Arial, Helvetica, sans-serif; } -->"
"/media/Dados/bases/SWDE/restaurant/restaurant-gayot/0067.htm","<!-- .style1 { font-size: small; font-family: Verdana, Arial, Helvetica, sans-serif; } -->"
"/media/Dados/bases/SWDE/restaurant/restaurant-gayot/0700.htm","<!-- .style1 { font-size: small; font-family: Verdana, Arial, Helvetica, sans-serif; } -->"
"/media/Dados/bases/SWDE/restaurant/restaurant-gayot/1296.htm","<!-- .style1 { font-size: small; font-family: Verdana, Arial, Helvetica, sans-serif; } -->"
"/media/Dados/bases/SWDE/restaurant/restaurant-gayot/0648.htm","<!-- .style1 { font-size: small; font-family: Verdana, Arial, Helvetica, sans-serif; } -->"
"/media/Dados/bases/SWDE/restaurant/restaurant-gayot/1602.htm","<!-- .style1 { font-size: small; font-family: Verdana, Arial, Helvetica, sans-serif; } -->"
"/media/Dados/bases/SWDE/restaurant/restaurant-gayot/1047.htm","<!-- .style1 { font-size: small; font-family: Verdana, Arial, Helvetica, sans-serif; } -->"
"/media/Dados/bases/SWDE/restaurant/restaurant-gayot/1891.htm","<!-- .style1 { font-size: small; font-family: Verdana, Arial, Helvetica, sans-serif; } -->"
"/media/Dados/bases/SWDE/restaurant/restaurant-gayot/1790.htm","<!-- .style1 { font-size: small; font-family: Verdana, Arial, Helvetica, sans-serif; } -->"
"/media/Dados/bases/SWDE/restaurant/restaurant-gayot/0878.htm","<!-- .style1 { font-size: small; font-family: Verdana, Arial, Helvetica, sans-serif; } -->"
"/media/Dados/bases/SWDE/restaurant/restaurant-gayot/0186.htm","<!-- .style1 { font-size: small; font-family: Verdana, Arial, Helvetica, sans-serif; } -->"
"/media/Dados/bases/SWDE/restaurant/restaurant-gayot/1566.htm","<!-- .style1 { font-size: small; font-family: Verdana, Arial, Helvetica, sans-serif; } -->"
"/media/Dados/bases/SWDE/restaurant/restaurant-gayot/1773.htm","<!-- .style1 { font-size: small; font-family: Verdana, Arial, Helvetica, sans-serif; } -->"
"/media/Dados/bases/SWDE/restaurant/restaurant-gayot/0530.htm","<!-- .style1 { font-size: small; font-family: Verdana, Arial, Helvetica, sans-serif; } -->"
"/media/Dados/bases/SWDE/restaurant/restaurant-gayot/1131.htm","<!-- .style1 { font-size: small; font-family: Verdana, Arial, Helvetica, sans-serif; } -->"
"/media/Dados/bases/SWDE/restaurant/restaurant-gayot/1220.htm","<!-- .style1 { font-size: small; font-family: Verdana, Arial, Helvetica, sans-serif; } -->"
"/media/Dados/bases/SWDE/restaurant/restaurant-gayot/1521.htm","<!-- .style1 { font-size: small; font-family: Verdana, Arial, Helvetica, sans-serif; } -->"
"/media/Dados/bases/SWDE/restaurant/restaurant-gayot/0211.htm","<!-- .style1 { font-size: small; font-family: Verdana, Arial, Helvetica, sans-serif; } -->"
"/media/Dados/bases/SWDE/restaurant/restaurant-gayot/1110.htm","<!-- .style1 { font-size: small; font-family: Verdana, Arial, Helvetica, sans-serif; } -->"
"/media/Dados/bases/SWDE/restaurant/restaurant-gayot/1581.htm","<!-- .style1 { font-size: small; font-family: Verdana, Arial, Helvetica, sans-serif; } -->"
"/media/Dados/bases/SWDE/restaurant/restaurant-gayot/0970.htm","<!-- .style1 { font-size: small; font-family: Verdana, Arial, Helvetica, sans-serif; } -->"
"/media/Dados/bases/SWDE/restaurant/restaurant-gayot/0024.htm","<!-- .style1 { font-size: small; font-family: Verdana, Arial, Helvetica, sans-serif; } -->"
"/media/Dados/bases/SWDE/restaurant/restaurant-gayot/0906.htm","<!-- .style1 { font-size: small; font-family: Verdana, Arial, Helvetica, sans-serif; } -->"
"/media/Dados/bases/SWDE/restaurant/restaurant-gayot/0697.htm","<!-- .style1 { font-size: small; font-family: Verdana, Arial, Helvetica, sans-serif; } -->"
"/media/Dados/bases/SWDE/restaurant/restaurant-gayot/0127.htm","<!-- .style1 { font-size: small; font-family: Verdana, Arial, Helvetica, sans-serif; } -->"
"/media/Dados/bases/SWDE/restaurant/restaurant-gayot/0379.htm","<!-- .style1 { font-size: small; font-family: Verdana, Arial, Helvetica, sans-serif; } -->"
"/media/Dados/bases/SWDE/restaurant/restaurant-gayot/1509.htm","<!-- .style1 { font-size: small; font-family: Verdana, Arial, Helvetica, sans-serif; } -->"
"/media/Dados/bases/SWDE/restaurant/restaurant-gayot/0759.htm","<!-- .style1 { font-size: small; font-family: Verdana, Arial, Helvetica, sans-serif; } -->"
"/media/Dados/bases/SWDE/restaurant/restaurant-gayot/0300.htm","<!-- .style1 { font-size: small; font-family: Verdana, Arial, Helvetica, sans-serif; } -->"
"/media/Dados/bases/SWDE/restaurant/restaurant-gayot/1830.htm","<!-- .style1 { font-size: small; font-family: Verdana, Arial, Helvetica, sans-serif; } -->"
"/media/Dados/bases/SWDE/restaurant/restaurant-gayot/1759.htm","<!-- .style1 { font-size: small; font-family: Verdana, Arial, Helvetica, sans-serif; } -->"
"/media/Dados/bases/SWDE/restaurant/restaurant-gayot/0049.htm","<!-- .style1 { font-size: small; font-family: Verdana, Arial, Helvetica, sans-serif; } -->"
"/media/Dados/bases/SWDE/restaurant/restaurant-gayot/1319.htm","<!-- .style1 { font-size: small; font-family: Verdana, Arial, Helvetica, sans-serif; } -->"
"/media/Dados/bases/SWDE/restaurant/restaurant-gayot/0686.htm","<!-- .style1 { font-size: small; font-family: Verdana, Arial, Helvetica, sans-serif; } -->"
"/media/Dados/bases/SWDE/restaurant/restaurant-gayot/1497.htm","<!-- .style1 { font-size: small; font-family: Verdana, Arial, Helvetica, sans-serif; } -->"
"/media/Dados/bases/SWDE/restaurant/restaurant-gayot/1741.htm","<!-- .style1 { font-size: small; font-family: Verdana, Arial, Helvetica, sans-serif; } -->"
"/media/Dados/bases/SWDE/restaurant/restaurant-gayot/0803.htm","<!-- .style1 { font-size: small; font-family: Verdana, Arial, Helvetica, sans-serif; } -->"
"/media/Dados/bases/SWDE/restaurant/restaurant-gayot/0560.htm","<!-- .style1 { font-size: small; font-family: Verdana, Arial, Helvetica, sans-serif; } -->"
"/media/Dados/bases/SWDE/restaurant/restaurant-gayot/1819.htm","<!-- .style1 { font-size: small; font-family: Verdana, Arial, Helvetica, sans-serif; } -->"
"/media/Dados/bases/SWDE/restaurant/restaurant-gayot/1086.htm","<!-- .style1 { font-size: small; font-family: Verdana, Arial, Helvetica, sans-serif; } -->"
"/media/Dados/bases/SWDE/restaurant/restaurant-gayot/1150.htm","<!-- .style1 { font-size: small; font-family: Verdana, Arial, Helvetica, sans-serif; } -->"
"/media/Dados/bases/SWDE/restaurant/restaurant-gayot/0047.htm","<!-- .style1 { font-size: small; font-family: Verdana, Arial, Helvetica, sans-serif; } -->"
"/media/Dados/bases/SWDE/restaurant/restaurant-gayot/1148.htm","<!-- .style1 { font-size: small; font-family: Verdana, Arial, Helvetica, sans-serif; } -->"
"/media/Dados/bases/SWDE/restaurant/restaurant-gayot/0897.htm","<!-- .style1 { font-size: small; font-family: Verdana, Arial, Helvetica, sans-serif; } -->"
"/media/Dados/bases/SWDE/restaurant/restaurant-gayot/0736.htm","<!-- .style1 { font-size: small; font-family: Verdana, Arial, Helvetica, sans-serif; } -->"
"/media/Dados/bases/SWDE/restaurant/restaurant-gayot/0531.htm","<!-- .style1 { font-size: small; font-family: Verdana, Arial, Helvetica, sans-serif; } -->"
"/media/Dados/bases/SWDE/restaurant/restaurant-gayot/1061.htm","<!-- .style1 { font-size: small; font-family: Verdana, Arial, Helvetica, sans-serif; } -->"
"/media/Dados/bases/SWDE/restaurant/restaurant-gayot/1408.htm","<!-- .style1 { font-size: small; font-family: Verdana, Arial, Helvetica, sans-serif; } -->"
"/media/Dados/bases/SWDE/restaurant/restaurant-gayot/0898.htm","<!-- .style1 { font-size: small; font-family: Verdana, Arial, Helvetica, sans-serif; } -->"
"/media/Dados/bases/SWDE/restaurant/restaurant-gayot/1494.htm","<!-- .style1 { font-size: small; font-family: Verdana, Arial, Helvetica, sans-serif; } -->"
"/media/Dados/bases/SWDE/restaurant/restaurant-gayot/0706.htm","<!-- .style1 { font-size: small; font-family: Verdana, Arial, Helvetica, sans-serif; } -->"
"/media/Dados/bases/SWDE/restaurant/restaurant-gayot/0715.htm","<!-- .style1 { font-size: small; font-family: Verdana, Arial, Helvetica, sans-serif; } -->"
"/media/Dados/bases/SWDE/restaurant/restaurant-gayot/0699.htm","<!-- .style1 { font-size: small; font-family: Verdana, Arial, Helvetica, sans-serif; } -->"
"/media/Dados/bases/SWDE/restaurant/restaurant-gayot/0195.htm","<!-- .style1 { font-size: small; font-family: Verdana, Arial, Helvetica, sans-serif; } -->"
"/media/Dados/bases/SWDE/restaurant/restaurant-gayot/1594.htm","<!-- .style1 { font-size: small; font-family: Verdana, Arial, Helvetica, sans-serif; } -->"
"/media/Dados/bases/SWDE/restaurant/restaurant-gayot/0029.htm","<!-- .style1 { font-size: small; font-family: Verdana, Arial, Helvetica, sans-serif; } -->"
"/media/Dados/bases/SWDE/restaurant/restaurant-gayot/0846.htm","<!-- .style1 { font-size: small; font-family: Verdana, Arial, Helvetica, sans-serif; } -->"
"/media/Dados/bases/SWDE/restaurant/restaurant-gayot/1293.htm","<!-- .style1 { font-size: small; font-family: Verdana, Arial, Helvetica, sans-serif; } -->"
"/media/Dados/bases/SWDE/restaurant/restaurant-gayot/1244.htm","<!-- .style1 { font-size: small; font-family: Verdana, Arial, Helvetica, sans-serif; } -->"
"/media/Dados/bases/SWDE/restaurant/restaurant-gayot/1333.htm","<!-- .style1 { font-size: small; font-family: Verdana, Arial, Helvetica, sans-serif; } -->"
"/media/Dados/bases/SWDE/restaurant/restaurant-gayot/1493.htm","<!-- .style1 { font-size: small; font-family: Verdana, Arial, Helvetica, sans-serif; } -->"
"/media/Dados/bases/SWDE/restaurant/restaurant-gayot/1065.htm","<!-- .style1 { font-size: small; font-family: Verdana, Arial, Helvetica, sans-serif; } -->"
"/media/Dados/bases/SWDE/restaurant/restaurant-gayot/0537.htm","<!-- .style1 { font-size: small; font-family: Verdana, Arial, Helvetica, sans-serif; } -->"
"/media/Dados/bases/SWDE/restaurant/restaurant-gayot/0654.htm","<!-- .style1 { font-size: small; font-family: Verdana, Arial, Helvetica, sans-serif; } -->"
"/media/Dados/bases/SWDE/restaurant/restaurant-gayot/1843.htm","<!-- .style1 { font-size: small; font-family: Verdana, Arial, Helvetica, sans-serif; } -->"
"/media/Dados/bases/SWDE/restaurant/restaurant-gayot/1614.htm","<!-- .style1 { font-size: small; font-family: Verdana, Arial, Helvetica, sans-serif; } -->"
"/media/Dados/bases/SWDE/restaurant/restaurant-gayot/0876.htm","<!-- .style1 { font-size: small; font-family: Verdana, Arial, Helvetica, sans-serif; } -->"
"/media/Dados/bases/SWDE/restaurant/restaurant-gayot/1080.htm","<!-- .style1 { font-size: small; font-family: Verdana, Arial, Helvetica, sans-serif; } -->"
"/media/Dados/bases/SWDE/restaurant/restaurant-gayot/0753.htm","<!-- .style1 { font-size: small; font-family: Verdana, Arial, Helvetica, sans-serif; } -->"
"/media/Dados/bases/SWDE/restaurant/restaurant-gayot/0882.htm","<!-- .style1 { font-size: small; font-family: Verdana, Arial, Helvetica, sans-serif; } -->"
"/media/Dados/bases/SWDE/restaurant/restaurant-gayot/0558.htm","<!-- .style1 { font-size: small; font-family: Verdana, Arial, Helvetica, sans-serif; } -->"
"/media/Dados/bases/SWDE/restaurant/restaurant-gayot/1213.htm","<!-- .style1 { font-size: small; font-family: Verdana, Arial, Helvetica, sans-serif; } -->"
"/media/Dados/bases/SWDE/restaurant/restaurant-gayot/1023.htm","<!-- .style1 { font-size: small; font-family: Verdana, Arial, Helvetica, sans-serif; } -->"
"/media/Dados/bases/SWDE/restaurant/restaurant-gayot/0989.htm","<!-- .style1 { font-size: small; font-family: Verdana, Arial, Helvetica, sans-serif; } -->"
"/media/Dados/bases/SWDE/restaurant/restaurant-gayot/1192.htm","<!-- .style1 { font-size: small; font-family: Verdana, Arial, Helvetica, sans-serif; } -->"
"/media/Dados/bases/SWDE/restaurant/restaurant-gayot/0504.htm","<!-- .style1 { font-size: small; font-family: Verdana, Arial, Helvetica, sans-serif; } -->"
"/media/Dados/bases/SWDE/restaurant/restaurant-gayot/1055.htm","<!-- .style1 { font-size: small; font-family: Verdana, Arial, Helvetica, sans-serif; } -->"
"/media/Dados/bases/SWDE/restaurant/restaurant-gayot/1302.htm","<!-- .style1 { font-size: small; font-family: Verdana, Arial, Helvetica, sans-serif; } -->"
"/media/Dados/bases/SWDE/restaurant/restaurant-gayot/1515.htm","<!-- .style1 { font-size: small; font-family: Verdana, Arial, Helvetica, sans-serif; } -->"
"/media/Dados/bases/SWDE/restaurant/restaurant-gayot/0400.htm","<!-- .style1 { font-size: small; font-family: Verdana, Arial, Helvetica, sans-serif; } -->"
"/media/Dados/bases/SWDE/restaurant/restaurant-gayot/1366.htm","<!-- .style1 { font-size: small; font-family: Verdana, Arial, Helvetica, sans-serif; } -->"
"/media/Dados/bases/SWDE/restaurant/restaurant-gayot/1005.htm","<!-- .style1 { font-size: small; font-family: Verdana, Arial, Helvetica, sans-serif; } -->"
"/media/Dados/bases/SWDE/restaurant/restaurant-gayot/1604.htm","<!-- .style1 { font-size: small; font-family: Verdana, Arial, Helvetica, sans-serif; } -->"
"/media/Dados/bases/SWDE/restaurant/restaurant-gayot/1304.htm","<!-- .style1 { font-size: small; font-family: Verdana, Arial, Helvetica, sans-serif; } -->"
"/media/Dados/bases/SWDE/restaurant/restaurant-gayot/0143.htm","<!-- .style1 { font-size: small; font-family: Verdana, Arial, Helvetica, sans-serif; } -->"
"/media/Dados/bases/SWDE/restaurant/restaurant-gayot/1443.htm","<!-- .style1 { font-size: small; font-family: Verdana, Arial, Helvetica, sans-serif; } -->"
"/media/Dados/bases/SWDE/restaurant/restaurant-gayot/0926.htm","<!-- .style1 { font-size: small; font-family: Verdana, Arial, Helvetica, sans-serif; } -->"
"/media/Dados/bases/SWDE/restaurant/restaurant-gayot/0479.htm","<!-- .style1 { font-size: small; font-family: Verdana, Arial, Helvetica, sans-serif; } -->"
