URL,EXTRACTED VALUE
"/media/Dados/bases/SWDE/auto/auto-automotive/0315.htm","$52,345 |"
"/media/Dados/bases/SWDE/auto/auto-automotive/1651.htm","$84,060 |"
"/media/Dados/bases/SWDE/auto/auto-automotive/0045.htm","$41,420 |"
"/media/Dados/bases/SWDE/auto/auto-automotive/1346.htm","$28,200 |"
"/media/Dados/bases/SWDE/auto/auto-automotive/1517.htm","$45,200 |"
"/media/Dados/bases/SWDE/auto/auto-automotive/0048.htm","$50,965 |"
"/media/Dados/bases/SWDE/auto/auto-automotive/1336.htm","$18,705 |"
"/media/Dados/bases/SWDE/auto/auto-automotive/0149.htm","$39,215 |"
"/media/Dados/bases/SWDE/auto/auto-automotive/1853.htm","$57,850 |"
"/media/Dados/bases/SWDE/auto/auto-automotive/0504.htm","$30,940 |"
"/media/Dados/bases/SWDE/auto/auto-automotive/1825.htm","$14,275 |"
"/media/Dados/bases/SWDE/auto/auto-automotive/1741.htm","$13,695 |"
"/media/Dados/bases/SWDE/auto/auto-automotive/0941.htm","$30,615 |"
"/media/Dados/bases/SWDE/auto/auto-automotive/0425.htm","$25,205 |"
"/media/Dados/bases/SWDE/auto/auto-automotive/1433.htm","$37,950 |"
"/media/Dados/bases/SWDE/auto/auto-automotive/1112.htm","$30,065 |"
"/media/Dados/bases/SWDE/auto/auto-automotive/0404.htm","$21,245 |"
"/media/Dados/bases/SWDE/auto/auto-automotive/1998.htm","$61,500 |"
"/media/Dados/bases/SWDE/auto/auto-automotive/1554.htm","$82,150 |"
"/media/Dados/bases/SWDE/auto/auto-automotive/0528.htm","$200,570 |"
"/media/Dados/bases/SWDE/auto/auto-automotive/0810.htm","$25,779 |"
"/media/Dados/bases/SWDE/auto/auto-automotive/0191.htm","$32,045 |"
"/media/Dados/bases/SWDE/auto/auto-automotive/1071.htm","$26,215 |"
"/media/Dados/bases/SWDE/auto/auto-automotive/1389.htm","$29,080 |"
"/media/Dados/bases/SWDE/auto/auto-automotive/1332.htm","$21,395 |"
"/media/Dados/bases/SWDE/auto/auto-automotive/0428.htm","$20,960 |"
"/media/Dados/bases/SWDE/auto/auto-automotive/0041.htm","$38,365 |"
"/media/Dados/bases/SWDE/auto/auto-automotive/0703.htm","$45,970 |"
"/media/Dados/bases/SWDE/auto/auto-automotive/1382.htm","$38,365 |"
"/media/Dados/bases/SWDE/auto/auto-automotive/1631.htm","$25,510 |"
"/media/Dados/bases/SWDE/auto/auto-automotive/1436.htm","$40,700 |"
"/media/Dados/bases/SWDE/auto/auto-automotive/1863.htm","$42,600 |"
"/media/Dados/bases/SWDE/auto/auto-automotive/0072.htm","$49,180 |"
"/media/Dados/bases/SWDE/auto/auto-automotive/0575.htm","$37,345 |"
"/media/Dados/bases/SWDE/auto/auto-automotive/0545.htm","$134,200 |"
"/media/Dados/bases/SWDE/auto/auto-automotive/0617.htm","$53,705 |"
"/media/Dados/bases/SWDE/auto/auto-automotive/1088.htm","$25,650 |"
"/media/Dados/bases/SWDE/auto/auto-automotive/0742.htm","$20,200 |"
"/media/Dados/bases/SWDE/auto/auto-automotive/0578.htm","$28,995 |"
"/media/Dados/bases/SWDE/auto/auto-automotive/0548.htm","$27,995 |"
"/media/Dados/bases/SWDE/auto/auto-automotive/0895.htm","$29,220 |"
"/media/Dados/bases/SWDE/auto/auto-automotive/0421.htm","$18,240 |"
"/media/Dados/bases/SWDE/auto/auto-automotive/1247.htm","$44,350 |"
"/media/Dados/bases/SWDE/auto/auto-automotive/0913.htm","$27,965 |"
"/media/Dados/bases/SWDE/auto/auto-automotive/1811.htm","$43,265 |"
"/media/Dados/bases/SWDE/auto/auto-automotive/0631.htm","$34,845 |"
"/media/Dados/bases/SWDE/auto/auto-automotive/0613.htm","$30,425 |"
"/media/Dados/bases/SWDE/auto/auto-automotive/1726.htm","$37,720 |"
"/media/Dados/bases/SWDE/auto/auto-automotive/0744.htm","$18,960 |"
"/media/Dados/bases/SWDE/auto/auto-automotive/0846.htm","$19,099 |"
"/media/Dados/bases/SWDE/auto/auto-automotive/0746.htm","$27,810 |"
"/media/Dados/bases/SWDE/auto/auto-automotive/1968.htm","$18,195 |"
"/media/Dados/bases/SWDE/auto/auto-automotive/1580.htm","$38,180 |"
"/media/Dados/bases/SWDE/auto/auto-automotive/0477.htm","$30,180 |"
"/media/Dados/bases/SWDE/auto/auto-automotive/1039.htm","$21,675 |"
"/media/Dados/bases/SWDE/auto/auto-automotive/1014.htm","$24,200 |"
"/media/Dados/bases/SWDE/auto/auto-automotive/1947.htm","$29,195 |"
"/media/Dados/bases/SWDE/auto/auto-automotive/0110.htm","$27,850 |"
"/media/Dados/bases/SWDE/auto/auto-automotive/1432.htm","$38,000 |"
"/media/Dados/bases/SWDE/auto/auto-automotive/0623.htm","$13,320 |"
"/media/Dados/bases/SWDE/auto/auto-automotive/0798.htm","$38,370 |"
"/media/Dados/bases/SWDE/auto/auto-automotive/0993.htm","$17,950 |"
"/media/Dados/bases/SWDE/auto/auto-automotive/0220.htm","$24,535 |"
"/media/Dados/bases/SWDE/auto/auto-automotive/1883.htm","$44,550 |"
"/media/Dados/bases/SWDE/auto/auto-automotive/1281.htm","$110,400 |"
"/media/Dados/bases/SWDE/auto/auto-automotive/0309.htm","$108,800 |"
"/media/Dados/bases/SWDE/auto/auto-automotive/1944.htm","$16,795 |"
"/media/Dados/bases/SWDE/auto/auto-automotive/0565.htm","$30,995 |"
"/media/Dados/bases/SWDE/auto/auto-automotive/1399.htm","$22,025 |"
"/media/Dados/bases/SWDE/auto/auto-automotive/1626.htm","$31,080 |"
"/media/Dados/bases/SWDE/auto/auto-automotive/1199.htm","$27,895 |"
"/media/Dados/bases/SWDE/auto/auto-automotive/1269.htm","$48,990 |"
"/media/Dados/bases/SWDE/auto/auto-automotive/1059.htm","$17,750 |"
"/media/Dados/bases/SWDE/auto/auto-automotive/0068.htm","$62,165 |"
"/media/Dados/bases/SWDE/auto/auto-automotive/1887.htm","$49,600 |"
"/media/Dados/bases/SWDE/auto/auto-automotive/1725.htm","$32,620 |"
"/media/Dados/bases/SWDE/auto/auto-automotive/1163.htm","$25,490 |"
"/media/Dados/bases/SWDE/auto/auto-automotive/1285.htm","$51,740 |"
"/media/Dados/bases/SWDE/auto/auto-automotive/1700.htm","$198,500 |"
"/media/Dados/bases/SWDE/auto/auto-automotive/0616.htm","$26,215 |"
"/media/Dados/bases/SWDE/auto/auto-automotive/0383.htm","$34,330 |"
"/media/Dados/bases/SWDE/auto/auto-automotive/0523.htm","$11,990 |"
"/media/Dados/bases/SWDE/auto/auto-automotive/0434.htm","$20,610 |"
"/media/Dados/bases/SWDE/auto/auto-automotive/0693.htm","$27,675 |"
"/media/Dados/bases/SWDE/auto/auto-automotive/1171.htm","$20,255 |"
"/media/Dados/bases/SWDE/auto/auto-automotive/1293.htm","$91,000 |"
"/media/Dados/bases/SWDE/auto/auto-automotive/0868.htm","$17,045 |"
"/media/Dados/bases/SWDE/auto/auto-automotive/0027.htm","$33,265 |"
"/media/Dados/bases/SWDE/auto/auto-automotive/1151.htm","$15,605 |"
"/media/Dados/bases/SWDE/auto/auto-automotive/1045.htm","$26,250 |"
"/media/Dados/bases/SWDE/auto/auto-automotive/1113.htm","$35,570 |"
"/media/Dados/bases/SWDE/auto/auto-automotive/0720.htm","$36,395 |"
"/media/Dados/bases/SWDE/auto/auto-automotive/0816.htm","$25,595 |"
"/media/Dados/bases/SWDE/auto/auto-automotive/1158.htm","$19,155 |"
"/media/Dados/bases/SWDE/auto/auto-automotive/0783.htm","$22,670 |"
"/media/Dados/bases/SWDE/auto/auto-automotive/1653.htm","$83,040 |"
"/media/Dados/bases/SWDE/auto/auto-automotive/0988.htm","$22,810 |"
"/media/Dados/bases/SWDE/auto/auto-automotive/0211.htm","$26,810 |"
"/media/Dados/bases/SWDE/auto/auto-automotive/0174.htm","$14,100 |"
"/media/Dados/bases/SWDE/auto/auto-automotive/0301.htm","$47,550 |"
"/media/Dados/bases/SWDE/auto/auto-automotive/0183.htm","$30,945 |"
"/media/Dados/bases/SWDE/auto/auto-automotive/1254.htm","$39,150 |"
"/media/Dados/bases/SWDE/auto/auto-automotive/0480.htm","$38,425 |"
"/media/Dados/bases/SWDE/auto/auto-automotive/1200.htm","$35,445 |"
"/media/Dados/bases/SWDE/auto/auto-automotive/1030.htm","$23,800 |"
"/media/Dados/bases/SWDE/auto/auto-automotive/1127.htm","$17,510 |"
"/media/Dados/bases/SWDE/auto/auto-automotive/1240.htm","$56,750 |"
"/media/Dados/bases/SWDE/auto/auto-automotive/1394.htm","$24,785 |"
"/media/Dados/bases/SWDE/auto/auto-automotive/1576.htm","$39,140 |"
"/media/Dados/bases/SWDE/auto/auto-automotive/0270.htm","$27,370 |"
"/media/Dados/bases/SWDE/auto/auto-automotive/0245.htm","$48,950 |"
"/media/Dados/bases/SWDE/auto/auto-automotive/1987.htm","$112,200 |"
"/media/Dados/bases/SWDE/auto/auto-automotive/0609.htm","$21,995 |"
"/media/Dados/bases/SWDE/auto/auto-automotive/0150.htm","$35,725 |"
"/media/Dados/bases/SWDE/auto/auto-automotive/0418.htm","$20,085 |"
"/media/Dados/bases/SWDE/auto/auto-automotive/1837.htm","$28,250 |"
"/media/Dados/bases/SWDE/auto/auto-automotive/0939.htm","$34,685 |"
"/media/Dados/bases/SWDE/auto/auto-automotive/1232.htm","$44,500 |"
"/media/Dados/bases/SWDE/auto/auto-automotive/1768.htm","$27,045 |"
"/media/Dados/bases/SWDE/auto/auto-automotive/0952.htm","$22,340 |"
"/media/Dados/bases/SWDE/auto/auto-automotive/1623.htm","$21,540 |"
"/media/Dados/bases/SWDE/auto/auto-automotive/0688.htm","$28,505 |"
"/media/Dados/bases/SWDE/auto/auto-automotive/0334.htm","$27,595 |"
"/media/Dados/bases/SWDE/auto/auto-automotive/1415.htm","$33,550 |"
"/media/Dados/bases/SWDE/auto/auto-automotive/0102.htm","$74,545 |"
"/media/Dados/bases/SWDE/auto/auto-automotive/1897.htm","$63,900 |"
"/media/Dados/bases/SWDE/auto/auto-automotive/1843.htm","$36,050 |"
"/media/Dados/bases/SWDE/auto/auto-automotive/0429.htm","$19,995 |"
"/media/Dados/bases/SWDE/auto/auto-automotive/0998.htm","$15,045 |"
"/media/Dados/bases/SWDE/auto/auto-automotive/1688.htm","$30,400 |"
"/media/Dados/bases/SWDE/auto/auto-automotive/0000.htm","$61,200 |"
"/media/Dados/bases/SWDE/auto/auto-automotive/0684.htm","$27,020 |"
"/media/Dados/bases/SWDE/auto/auto-automotive/1311.htm","$53,300 |"
"/media/Dados/bases/SWDE/auto/auto-automotive/0459.htm","$24,390 |"
"/media/Dados/bases/SWDE/auto/auto-automotive/1202.htm","$19,850 |"
"/media/Dados/bases/SWDE/auto/auto-automotive/1167.htm","$16,455 |"
"/media/Dados/bases/SWDE/auto/auto-automotive/0471.htm","$31,720 |"
"/media/Dados/bases/SWDE/auto/auto-automotive/0351.htm",N/A |
"/media/Dados/bases/SWDE/auto/auto-automotive/0800.htm","$32,035 |"
"/media/Dados/bases/SWDE/auto/auto-automotive/1523.htm","$84,000 |"
"/media/Dados/bases/SWDE/auto/auto-automotive/1731.htm","$34,520 |"
"/media/Dados/bases/SWDE/auto/auto-automotive/0214.htm","$34,270 |"
"/media/Dados/bases/SWDE/auto/auto-automotive/0291.htm","$39,630 |"
"/media/Dados/bases/SWDE/auto/auto-automotive/0507.htm","$29,945 |"
"/media/Dados/bases/SWDE/auto/auto-automotive/0992.htm","$20,485 |"
"/media/Dados/bases/SWDE/auto/auto-automotive/1002.htm","$21,500 |"
"/media/Dados/bases/SWDE/auto/auto-automotive/0282.htm","$29,220 |"
"/media/Dados/bases/SWDE/auto/auto-automotive/0195.htm","$32,000 |"
"/media/Dados/bases/SWDE/auto/auto-automotive/0934.htm","$21,240 |"
"/media/Dados/bases/SWDE/auto/auto-automotive/0510.htm","$26,280 |"
"/media/Dados/bases/SWDE/auto/auto-automotive/0328.htm","$35,775 |"
"/media/Dados/bases/SWDE/auto/auto-automotive/1783.htm","$30,045 |"
"/media/Dados/bases/SWDE/auto/auto-automotive/1095.htm","$29,995 |"
"/media/Dados/bases/SWDE/auto/auto-automotive/0590.htm","$32,495 |"
"/media/Dados/bases/SWDE/auto/auto-automotive/1678.htm","$14,150 |"
"/media/Dados/bases/SWDE/auto/auto-automotive/1294.htm","$138,000 |"
"/media/Dados/bases/SWDE/auto/auto-automotive/0754.htm","$30,995 |"
"/media/Dados/bases/SWDE/auto/auto-automotive/1172.htm","$22,055 |"
"/media/Dados/bases/SWDE/auto/auto-automotive/1417.htm","$31,150 |"
"/media/Dados/bases/SWDE/auto/auto-automotive/0279.htm","$44,505 |"
"/media/Dados/bases/SWDE/auto/auto-automotive/1243.htm","$36,650 |"
"/media/Dados/bases/SWDE/auto/auto-automotive/0094.htm","$36,350 |"
"/media/Dados/bases/SWDE/auto/auto-automotive/0203.htm","$38,340 |"
"/media/Dados/bases/SWDE/auto/auto-automotive/1625.htm","$28,870 |"
"/media/Dados/bases/SWDE/auto/auto-automotive/1459.htm","$32,599 |"
"/media/Dados/bases/SWDE/auto/auto-automotive/0556.htm","$26,495 |"
"/media/Dados/bases/SWDE/auto/auto-automotive/0630.htm","$30,670 |"
"/media/Dados/bases/SWDE/auto/auto-automotive/1273.htm","$56,750 |"
"/media/Dados/bases/SWDE/auto/auto-automotive/1306.htm","$124,450 |"
"/media/Dados/bases/SWDE/auto/auto-automotive/1572.htm","$40,520 |"
"/media/Dados/bases/SWDE/auto/auto-automotive/0603.htm","$29,995 |"
"/media/Dados/bases/SWDE/auto/auto-automotive/1308.htm","$122,700 |"
"/media/Dados/bases/SWDE/auto/auto-automotive/1974.htm","$14,695 |"
"/media/Dados/bases/SWDE/auto/auto-automotive/1826.htm","$26,225 |"
"/media/Dados/bases/SWDE/auto/auto-automotive/1934.htm","$89,000 |"
"/media/Dados/bases/SWDE/auto/auto-automotive/0156.htm","$18,720 |"
"/media/Dados/bases/SWDE/auto/auto-automotive/0820.htm","$24,725 |"
"/media/Dados/bases/SWDE/auto/auto-automotive/1830.htm","$16,980 |"
"/media/Dados/bases/SWDE/auto/auto-automotive/0277.htm","$46,375 |"
"/media/Dados/bases/SWDE/auto/auto-automotive/0785.htm","$22,250 |"
"/media/Dados/bases/SWDE/auto/auto-automotive/0618.htm","$52,965 |"
"/media/Dados/bases/SWDE/auto/auto-automotive/0922.htm","$27,225 |"
"/media/Dados/bases/SWDE/auto/auto-automotive/0940.htm","$35,780 |"
"/media/Dados/bases/SWDE/auto/auto-automotive/1586.htm","$27,770 |"
"/media/Dados/bases/SWDE/auto/auto-automotive/1597.htm","$29,840 |"
"/media/Dados/bases/SWDE/auto/auto-automotive/1401.htm","$28,345 |"
"/media/Dados/bases/SWDE/auto/auto-automotive/1824.htm","$24,525 |"
"/media/Dados/bases/SWDE/auto/auto-automotive/1708.htm","$48,155 |"
"/media/Dados/bases/SWDE/auto/auto-automotive/0377.htm","$32,660 |"
"/media/Dados/bases/SWDE/auto/auto-automotive/1896.htm","$56,000 |"
"/media/Dados/bases/SWDE/auto/auto-automotive/1656.htm","$36,750 |"
"/media/Dados/bases/SWDE/auto/auto-automotive/0001.htm","$47,600 |"
"/media/Dados/bases/SWDE/auto/auto-automotive/1814.htm","$32,745 |"
"/media/Dados/bases/SWDE/auto/auto-automotive/1043.htm","$23,490 |"
"/media/Dados/bases/SWDE/auto/auto-automotive/0960.htm","$24,240 |"
"/media/Dados/bases/SWDE/auto/auto-automotive/1955.htm","$24,095 |"
"/media/Dados/bases/SWDE/auto/auto-automotive/0840.htm","$21,999 |"
"/media/Dados/bases/SWDE/auto/auto-automotive/0970.htm","$32,445 |"
"/media/Dados/bases/SWDE/auto/auto-automotive/1305.htm","$139,050 |"
"/media/Dados/bases/SWDE/auto/auto-automotive/1458.htm","$27,799 |"
"/media/Dados/bases/SWDE/auto/auto-automotive/1649.htm","$95,100 |"
"/media/Dados/bases/SWDE/auto/auto-automotive/0233.htm","$18,110 |"
"/media/Dados/bases/SWDE/auto/auto-automotive/0152.htm","$38,830 |"
"/media/Dados/bases/SWDE/auto/auto-automotive/0478.htm","$31,835 |"
"/media/Dados/bases/SWDE/auto/auto-automotive/0215.htm","$35,060 |"
"/media/Dados/bases/SWDE/auto/auto-automotive/0051.htm","$41,665 |"
"/media/Dados/bases/SWDE/auto/auto-automotive/1049.htm","$26,150 |"
"/media/Dados/bases/SWDE/auto/auto-automotive/1483.htm","$14,995 |"
"/media/Dados/bases/SWDE/auto/auto-automotive/1914.htm","$125,000 |"
"/media/Dados/bases/SWDE/auto/auto-automotive/0660.htm","$18,065 |"
"/media/Dados/bases/SWDE/auto/auto-automotive/0493.htm","$28,695 |"
"/media/Dados/bases/SWDE/auto/auto-automotive/0935.htm","$33,320 |"
"/media/Dados/bases/SWDE/auto/auto-automotive/0559.htm","$31,495 |"
"/media/Dados/bases/SWDE/auto/auto-automotive/0057.htm","$50,565 |"
"/media/Dados/bases/SWDE/auto/auto-automotive/1509.htm","$54,300 |"
"/media/Dados/bases/SWDE/auto/auto-automotive/0194.htm","$21,240 |"
"/media/Dados/bases/SWDE/auto/auto-automotive/0538.htm","$199,950 |"
"/media/Dados/bases/SWDE/auto/auto-automotive/0907.htm","$44,845 |"
"/media/Dados/bases/SWDE/auto/auto-automotive/0587.htm","$34,995 |"
"/media/Dados/bases/SWDE/auto/auto-automotive/0639.htm","$33,725 |"
"/media/Dados/bases/SWDE/auto/auto-automotive/1607.htm","$42,810 |"
"/media/Dados/bases/SWDE/auto/auto-automotive/0572.htm","$17,495 |"
"/media/Dados/bases/SWDE/auto/auto-automotive/1956.htm","$26,495 |"
"/media/Dados/bases/SWDE/auto/auto-automotive/1771.htm","$24,550 |"
"/media/Dados/bases/SWDE/auto/auto-automotive/1340.htm","$23,280 |"
"/media/Dados/bases/SWDE/auto/auto-automotive/0566.htm","$23,995 |"
"/media/Dados/bases/SWDE/auto/auto-automotive/0284.htm","$29,220 |"
"/media/Dados/bases/SWDE/auto/auto-automotive/1786.htm","$35,895 |"
"/media/Dados/bases/SWDE/auto/auto-automotive/1905.htm","$41,050 |"
"/media/Dados/bases/SWDE/auto/auto-automotive/1279.htm","$157,000 |"
"/media/Dados/bases/SWDE/auto/auto-automotive/1538.htm","$61,000 |"
"/media/Dados/bases/SWDE/auto/auto-automotive/0946.htm","$50,355 |"
"/media/Dados/bases/SWDE/auto/auto-automotive/0345.htm","$23,745 |"
"/media/Dados/bases/SWDE/auto/auto-automotive/1691.htm","$25,300 |"
"/media/Dados/bases/SWDE/auto/auto-automotive/0463.htm","$47,450 |"
"/media/Dados/bases/SWDE/auto/auto-automotive/0180.htm","$21,825 |"
"/media/Dados/bases/SWDE/auto/auto-automotive/1134.htm","$29,730 |"
"/media/Dados/bases/SWDE/auto/auto-automotive/0811.htm","$22,379 |"
"/media/Dados/bases/SWDE/auto/auto-automotive/0691.htm","$27,435 |"
"/media/Dados/bases/SWDE/auto/auto-automotive/1892.htm","$45,950 |"
"/media/Dados/bases/SWDE/auto/auto-automotive/1672.htm","$24,550 |"
"/media/Dados/bases/SWDE/auto/auto-automotive/1604.htm","$45,640 |"
"/media/Dados/bases/SWDE/auto/auto-automotive/1467.htm","$27,999 |"
"/media/Dados/bases/SWDE/auto/auto-automotive/1516.htm","$53,310 |"
"/media/Dados/bases/SWDE/auto/auto-automotive/1779.htm","$19,995 |"
"/media/Dados/bases/SWDE/auto/auto-automotive/1766.htm","$19,195 |"
"/media/Dados/bases/SWDE/auto/auto-automotive/1056.htm","$42,880 |"
"/media/Dados/bases/SWDE/auto/auto-automotive/1737.htm","$49,995 |"
"/media/Dados/bases/SWDE/auto/auto-automotive/0264.htm","$33,745 |"
"/media/Dados/bases/SWDE/auto/auto-automotive/1087.htm","$20,140 |"
"/media/Dados/bases/SWDE/auto/auto-automotive/1358.htm","$31,990 |"
"/media/Dados/bases/SWDE/auto/auto-automotive/0599.htm","$25,995 |"
"/media/Dados/bases/SWDE/auto/auto-automotive/0412.htm","$25,750 |"
"/media/Dados/bases/SWDE/auto/auto-automotive/0124.htm","$45,080 |"
"/media/Dados/bases/SWDE/auto/auto-automotive/1398.htm","$31,230 |"
"/media/Dados/bases/SWDE/auto/auto-automotive/0258.htm","$21,975 |"
"/media/Dados/bases/SWDE/auto/auto-automotive/1484.htm","$20,295 |"
"/media/Dados/bases/SWDE/auto/auto-automotive/1925.htm","$51,200 |"
"/media/Dados/bases/SWDE/auto/auto-automotive/1271.htm","$55,790 |"
"/media/Dados/bases/SWDE/auto/auto-automotive/0153.htm","$18,720 |"
"/media/Dados/bases/SWDE/auto/auto-automotive/0067.htm","$62,165 |"
"/media/Dados/bases/SWDE/auto/auto-automotive/0286.htm","$41,090 |"
"/media/Dados/bases/SWDE/auto/auto-automotive/0724.htm","$29,395 |"
"/media/Dados/bases/SWDE/auto/auto-automotive/0055.htm","$48,765 |"
"/media/Dados/bases/SWDE/auto/auto-automotive/0292.htm","$32,070 |"
"/media/Dados/bases/SWDE/auto/auto-automotive/1290.htm","$99,050 |"
"/media/Dados/bases/SWDE/auto/auto-automotive/0712.htm","$37,845 |"
"/media/Dados/bases/SWDE/auto/auto-automotive/1505.htm","$37,790 |"
"/media/Dados/bases/SWDE/auto/auto-automotive/0400.htm","$15,600 |"
"/media/Dados/bases/SWDE/auto/auto-automotive/1666.htm","$34,050 |"
"/media/Dados/bases/SWDE/auto/auto-automotive/1711.htm","$42,580 |"
"/media/Dados/bases/SWDE/auto/auto-automotive/0514.htm","$65,690 |"
"/media/Dados/bases/SWDE/auto/auto-automotive/1226.htm","$58,400 |"
"/media/Dados/bases/SWDE/auto/auto-automotive/0752.htm","$22,415 |"
"/media/Dados/bases/SWDE/auto/auto-automotive/1522.htm","$78,050 |"
"/media/Dados/bases/SWDE/auto/auto-automotive/0268.htm","$24,365 |"
"/media/Dados/bases/SWDE/auto/auto-automotive/1921.htm","$85,500 |"
"/media/Dados/bases/SWDE/auto/auto-automotive/0230.htm","$18,170 |"
"/media/Dados/bases/SWDE/auto/auto-automotive/0799.htm","$29,900 |"
"/media/Dados/bases/SWDE/auto/auto-automotive/0645.htm","$42,010 |"
"/media/Dados/bases/SWDE/auto/auto-automotive/0986.htm","$28,250 |"
"/media/Dados/bases/SWDE/auto/auto-automotive/1176.htm","$17,205 |"
"/media/Dados/bases/SWDE/auto/auto-automotive/1488.htm","$19,990 |"
